price_reduced_amount,year_built,sold_date,sold_price,lot_sqft,sqft,baths,garage,stories,beds,postal_code,state,city,central_air,central_heat,fireplace,rental_property,energy_efficient,community_security_features,carport,dishwasher,washer_dryer,laundry_room,floor_plan,ensuite,shopping,hardwood_floors,high_ceiling,open_floor_plan,fenced_yard,new_roof,front_porch,groundscare,basement,corner_lot,farm,ranch,forced_air,dining_room,family_room,view,near_outdoors,near_rec_facilities,fancy_kitchen,type_condo,type_land,type_mobile,type_multi_family,type_other,type_single_family,type_townhome,season_autumn,season_summer,season_winter
15100.0,2004,2023-12-19,318000.0,11238.0,2132.0,3,2,2,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-18,125000.0,87120.0,1161.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1975,2023-12-15,125000.0,7841.0,1000.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5000.0,2014,2023-12-14,225000.0,7841.0,1332.0,2,2,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6000.0,1920,2023-12-13,138000.0,8125.0,1000.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-12,260000.0,12197.0,2300.0,3,2,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-11,133000.0,9000.0,1553.0,3,0,1,3,40601,Kentucky,Frankfort,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-08,318000.0,9000.0,1629.0,2,0,2,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1973,2023-12-08,205500.0,436.0,1509.0,2,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,1920,2023-12-08,405000.0,346302.0,2525.0,2,2,1,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1961,2023-12-07,293000.0,26484.0,2548.0,3,0,2,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1984,2023-12-07,215000.0,7841.0,2030.0,4,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2001,2023-12-07,245000.0,6534.0,1580.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1960,2023-12-01,340000.0,14985.0,3386.0,4,0,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,2004,2023-12-01,430000.0,11979.0,3432.0,4,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-01,175550.0,36024.0,1758.0,2,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
9000.0,1978,2023-12-01,165000.0,7841.0,1445.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-11-30,253000.0,7405.0,1475.0,2,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,2008,2024-01-03,220000.0,7841.0,1485.0,2,2,1,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1
30900.0,2007,2024-01-03,412000.0,7841.0,4004.0,3,2,1,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1991,2024-01-03,425000.0,9191.0,2700.0,4,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1998,2024-01-03,292000.0,7841.0,1540.0,2,2,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2016,2023-12-29,275000.0,236966.0,1494.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1994,2023-12-29,325000.0,8843.0,2884.0,3,2,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-29,35000.0,1750.0,864.0,1,0,1,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-29,184900.0,34848.0,1248.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1974,2023-12-29,345000.0,9750.0,1629.0,4,0,2,8,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1920,2023-12-28,350000.0,11021.0,2946.0,2,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,1920,2023-12-28,60000.0,7500.0,900.0,1,0,1,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
2500.0,2000,2023-12-28,250000.0,7841.0,1620.0,2,1,2,4,40601,Kentucky,Frankfort,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1965,2023-12-28,164900.0,30231.0,1310.0,2,0,1,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-27,169900.0,7841.0,800.0,1,0,1,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
10000.0,1972,2023-12-27,415000.0,7841.0,3656.0,5,0,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2004,2023-12-26,195000.0,287060.0,1404.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8000.0,2020,2023-12-22,190000.0,2526.0,1517.0,3,1,2,2,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1920,2023-12-22,125000.0,43560.0,2652.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5100.0,1940,2023-12-22,258000.0,22695.0,1970.0,2,0,2,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5000.0,1976,2023-12-20,200000.0,220849.0,1776.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
5000.0,2000,2023-12-19,637500.0,333887.0,3587.0,3,2,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
15000.0,1999,2023-12-19,179000.0,145490.0,1250.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
15100.0,2004,2023-12-19,318000.0,11238.0,2132.0,3,2,2,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-18,125000.0,87120.0,1161.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1975,2023-12-15,125000.0,7841.0,1000.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5000.0,2014,2023-12-14,225000.0,7841.0,1332.0,2,2,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
6000.0,1920,2023-12-13,138000.0,8125.0,1000.0,1,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-12,260000.0,12197.0,2300.0,3,2,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-11,133000.0,9000.0,1553.0,3,0,1,3,40601,Kentucky,Frankfort,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-08,318000.0,9000.0,1629.0,2,0,2,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,1973,2023-12-08,205500.0,436.0,1509.0,2,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,1920,2023-12-08,405000.0,346302.0,2525.0,2,2,1,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1961,2023-12-07,293000.0,26484.0,2548.0,3,0,2,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
0.0,1984,2023-12-07,215000.0,7841.0,2030.0,4,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2001,2023-12-07,245000.0,6534.0,1580.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1960,2023-12-01,340000.0,14985.0,3386.0,4,0,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-12-01,175550.0,36024.0,1758.0,2,0,1,4,40601,Kentucky,Frankfort,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,2004,2023-12-01,430000.0,11979.0,3432.0,4,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1
9000.0,1978,2023-12-01,165000.0,7841.0,1445.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2023-11-30,253000.0,7405.0,1475.0,2,0,2,3,40601,Kentucky,Frankfort,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
0.0,2000,2023-11-30,1000000.0,4994590.0,3402.0,2,0,1,3,40601,Kentucky,Frankfort,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
25000.0,1987,2023-11-30,665000.0,165964.0,3936.0,5,2,2,4,40601,Kentucky,Frankfort,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
150000.0,1900,2024-01-16,1500000.0,2415.0,2760.0,4,0,4,6,21401,Maryland,Annapolis,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
150000.0,1900,2024-01-16,1500000.0,2415.0,2760.0,2,0,1,5,21401,Maryland,Annapolis,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0.0,2008,2024-01-12,635000.0,7841.0,1945.0,2,1,1,2,21401,Maryland,Annapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,2002,2024-01-12,375000.0,7841.0,1640.0,3,0,2,3,21401,Maryland,Annapolis,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1965,2024-01-12,433000.0,9000.0,1612.0,2,0,1,3,21409,Maryland,Annapolis,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1920,2024-01-12,224825.0,64226.0,1629.0,0,0,1,3,21401,Maryland,Annapolis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.0,1986,2024-01-12,810000.0,85813.0,2774.0,3,2,3,5,21401,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
30100.0,1978,2024-01-11,599000.0,15660.0,2164.0,3,0,2,4,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1986,2024-01-11,777000.0,33105.0,4148.0,4,0,1,6,21401,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1992,2024-01-11,460000.0,7500.0,2380.0,3,2,3,3,21403,Maryland,Annapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1999,2024-01-10,289900.0,7841.0,1620.0,3,0,3,3,21403,Maryland,Annapolis,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1960,2024-01-09,625000.0,8470.0,1690.0,2,0,4,4,21403,Maryland,Annapolis,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
345000.0,1997,2024-01-09,7400000.0,266587.0,9571.0,8,2,4,5,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
10000.0,1981,2024-01-09,380000.0,3652.0,1649.0,3,0,3,4,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1953,2024-01-09,985000.0,15483.0,1848.0,2,0,2,4,21401,Maryland,Annapolis,1,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1
0.0,1983,2024-01-08,555000.0,5850.0,1272.0,2,1,3,3,21403,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1961,2024-01-08,452500.0,19115.0,1713.0,2,0,2,3,21401,Maryland,Annapolis,0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35000.0,1992,2024-01-05,410000.0,2160.0,1234.0,2,1,1,2,21401,Maryland,Annapolis,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
50000.0,1900,2024-01-05,555000.0,39204.0,3800.0,3,0,4,4,21401,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
9901.0,2013,2024-01-04,580000.0,2312.0,2980.0,4,2,3,3,21409,Maryland,Annapolis,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0.0,1977,2024-01-02,370000.0,1206.0,1518.0,3,0,2,3,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.0,1965,2023-12-29,450000.0,11165.0,1100.0,2,1,2,4,21403,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1996,2023-12-28,372500.0,7841.0,1577.0,2,0,2,2,21401,Maryland,Annapolis,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1969,2023-12-28,700000.0,9350.0,2400.0,3,0,2,5,21401,Maryland,Annapolis,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1983,2023-12-27,314000.0,1216.0,1086.0,2,0,3,1,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
0.0,1997,2023-12-27,459900.0,7841.0,2106.0,4,0,3,3,21401,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1
0.0,1977,2023-12-27,365000.0,1024.0,1746.0,3,0,3,3,21403,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
0.0,1976,2023-12-22,565000.0,33316.0,2596.0,3,2,3,3,21401,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1975,2023-12-21,850000.0,61196.0,4415.0,4,2,2,4,21401,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1947,2023-12-21,450000.0,8030.0,1526.0,2,0,2,3,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1967,2023-12-20,1195000.0,20300.0,2433.0,3,2,2,4,21409,Maryland,Annapolis,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
11500.0,1965,2023-12-20,219000.0,7841.0,1096.0,2,0,2,3,21403,Maryland,Annapolis,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
25000.0,1986,2023-12-18,518444.0,7841.0,1280.0,2,0,1,2,21403,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1
0.0,2009,2023-12-18,395000.0,7841.0,1157.0,2,0,1,2,21409,Maryland,Annapolis,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
20000.0,1975,2023-12-15,430000.0,9000.0,1860.0,2,0,3,4,21409,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,2007,2023-12-14,895000.0,15865.0,5766.0,5,3,3,4,21401,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1973,2023-12-13,600000.0,9000.0,2016.0,3,1,3,3,21409,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
0.0,1969,2023-12-11,287500.0,7841.0,1016.0,2,0,1,2,21403,Maryland,Annapolis,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
0.0,1974,2023-12-08,999999.0,7841.0,1391.0,2,0,2,2,21403,Maryland,Annapolis,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
0.0,1988,2023-12-08,520000.0,2040.0,2092.0,3,1,2,3,21401,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20000.0,1965,2023-12-08,430000.0,10000.0,2580.0,1,0,2,2,21403,Maryland,Annapolis,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
0.0,1978,2023-12-08,550000.0,15028.0,1590.0,3,2,2,4,21401,Maryland,Annapolis,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
