property_id,listing_id,status,list_date,community,open_houses,year_built,baths_3qtr,sold_date,sold_price,baths_full,name,baths_half,lot_sqft,sqft,baths,sub_type,baths_1qtr,garage,stories,beds,type,is_new_construction,is_for_rent,is_subdivision,is_contingent,is_price_reduced,is_pending,is_foreclosure,is_plan,is_coming_soon,is_new_listing,postal_code,state,city,lon,lat,central_air,central_heat,fireplace,single_story,garage_1_or_more,rental_property,community_outdoor_space,energy_efficient,garage_2_or_more,community_golf,community_security_features,golf_course_lot_or_frontage,golf_course_view,recreation_facilities,garage_3_or_more,jack_and_jill_bathroom,golf_course,hoa,carport,dishwasher,washer_dryer,big_lot,maintenance,laundry_room,two_or_more_stories,floor_plan,ensuite,private_courtyard,security,shopping,hardwood_floors,high_ceiling,storm_shelter,handicap_access,views,community_swimming_pool,modern_kitchen,open_kitchen,beautiful_backyard,open_floor_plan,big_yard,fenced_yard,master_bedroom,new_roof,front_porch,outbuilding,swimming_pool,large_kitchen,water_view,lake,groundscare,no_hoa,coffer_ceiling,lake_view,spa_or_hot_tub,basement,updated_kitchen,wrap_around_porch,solar_system,pond,corner_lot,cul_de_sac,vaulted_ceiling,master_suite,farm,private_backyard,granite_kitchen,efficient,park,gated_community,fixer_upper,ranch,big_bathroom,library,smart_homes,greenbelt,river_view,playground,trails,forced_air,investment_opportunity,disability_features,gourmet_kitchen,wooded_land,medicalcare,dining_room,cathedral_ceiling,clubhouse,first_floor_master_bedroom,furniture,large_porch,family_room,view,waterfront,tennis_court,tennis,community_center,private_bathroom,beach,senior_community,screen_porch,well_water,solar_panels,community_gym,community_spa_or_hot_tub,community_clubhouse,community_tennis_court,private_parking,basketball_court,soccer,basketball,open_house,elevator,master_bathroom,den_or_office,rv_parking,hill_or_mountain_view,mountain_view,baseball,pets_allowed,community_elevator,low_hoa,two_master_suites,guest_house,fruit_trees,wine_cellar,ocean_view,city_view,media_room,community_park,rv_or_boat_parking,river_access,theater_room,courtyard_entry,marina,volleyball,guest_parking,exposed_brick,white_kitchen,dual_master_bedroom,community_boat_facilities,kitchen_island,game_room,boat_dock,fenced_courtyard,horse_stables,horse_property,indoor_basketball_court,horse_facilities,outdoor_kitchen,detached_guest_house,equestrian,greenhouse,two_kitchen,community_horse_facilities
5139176257,2960093953,sold,2023-09-29T04:15:46.000000Z,,,2022.0,,2023-12-29,410000.0,2.0,,,28750.0,1649.0,2.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.589426,39.185823,True,,,,True,,,,True,,,,,,,,,,,,,True,,,True,True,,,,,,,,,,,,,,True,,,True,,True,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6761443716,2957517561,sold,2023-07-09T04:13:22.000000Z,,,1973.0,,2023-12-28,320000.0,2.0,,1.0,20038.0,2361.0,3.0,,,1.0,1.0,3.0,single_family,,,,,False,,,,,False,19901,Delaware,Dover,-75.519353,39.179549,True,,,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208882615,2957946594,sold,2023-07-22T04:14:15.000000Z,,,2005.0,,2023-12-28,275000.0,2.0,,1.0,4678.0,1734.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,,,,,False,,,,,False,19904,Delaware,Dover,-75.565022,39.153512,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385358237,2961725014,sold,2023-11-16T05:13:25.000000Z,,,2017.0,,2023-12-22,401000.0,3.0,,1.0,8025.0,2240.0,4.0,,,2.0,3.0,4.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.505028,39.165177,True,True,,,True,,,,True,,,,,True,,,,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6650570381,2959675118,sold,2023-09-14T18:36:36.000000Z,,,2019.0,,2023-12-22,800000.0,2.0,,1.0,10181.0,1965.0,3.0,,,,2.0,3.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.400823,39.098375,True,,True,,,,,,,,,,,True,,,,,,True,True,,,,True,,True,,,,True,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,True,,,True,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6842832534,2956699689,sold,2023-11-08T11:54:35.000000Z,,,1974.0,,2023-12-22,265000.0,1.0,,,22000.0,1092.0,1.0,,,,1.0,3.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.563413,39.092204,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5621068610,2960581533,sold,2023-10-16T14:24:41.000000Z,,,1963.0,,2023-12-21,335000.0,2.0,,1.0,47916.0,1850.0,3.0,,,2.0,2.0,4.0,single_family,,,,,False,,,,,False,19904,Delaware,Dover,-75.555685,39.153664,True,,True,,True,,,,True,,,,,,,,,,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5954598795,2961519188,sold,2023-11-10T10:54:50.000000Z,,,1964.0,,2023-12-20,285000.0,2.0,,,8000.0,2095.0,2.0,,,,1.0,4.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.515538,39.176915,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6021800232,2960979299,sold,2023-10-30T02:04:17.000000Z,,,1980.0,,2023-12-20,118000.0,1.0,,1.0,,1000.0,2.0,condo,,,1.0,2.0,condos,,,,,False,,,,,False,19904,Delaware,Dover,-75.562627,39.159729,True,,,True,,True,,,,,,,,True,,,,,,True,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5851942496,2960880863,sold,2023-10-26T04:15:14.000000Z,,,1998.0,,2023-12-19,249900.0,1.0,,1.0,2674.0,1804.0,2.0,townhouse,,1.0,3.0,3.0,townhomes,,,,,False,,,,,False,19904,Delaware,Dover,-75.564741,39.152545,True,,,,True,True,,,,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9645808891,2960055513,sold,2023-09-28T04:18:31.000000Z,,,2018.0,,2023-12-18,250000.0,2.0,,,2000.0,1220.0,2.0,townhouse,,,2.0,3.0,townhomes,,,,,False,,,,,False,19901,Delaware,Dover,-75.505335,39.160328,True,True,,,,,,,,,,,,True,,,,,,True,,,,,True,True,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163763708,2961072362,sold,2023-11-01T16:19:18.000000Z,,,1965.0,,2023-12-18,285000.0,1.0,,1.0,10019.0,1746.0,2.0,,,1.0,2.0,4.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.532124,39.138193,,,,,True,,,,,,,,,,,,,,,True,True,,,,True,True,,,,,True,,,,,,,,,,,,,True,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6885152124,2960018962,sold,2023-09-27T04:14:33.000000Z,,,1880.0,,2023-12-15,315000.0,2.0,,,7405.0,2297.0,2.0,,,1.0,3.0,4.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.527111,39.164258,True,,,,True,,,,,,,,,,,,,,,True,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279804154,2961676557,sold,2023-11-14T22:47:35.000000Z,,,1994.0,,2023-12-15,180000.0,1.0,,1.0,2008.0,1260.0,2.0,townhouse,,1.0,2.0,3.0,townhomes,,,,,,,,,,False,19904,Delaware,Dover,-75.557954,39.161695,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5457754728,2961467013,sold,2023-11-08T21:26:57.000000Z,,,1978.0,,2023-12-15,145000.0,2.0,,1.0,3300.0,1524.0,3.0,townhouse,,,2.0,3.0,townhomes,,,,,,,,,,False,19901,Delaware,Dover,-75.49341,39.126891,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6773104713,2959278191,sold,2023-09-01T04:22:49.000000Z,,,2004.0,,2023-12-13,405000.0,2.0,,1.0,14504.0,3085.0,3.0,,,,2.0,5.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.560193,39.095222,True,,True,,True,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,True,True,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6422074150,2961423865,sold,2023-11-07T17:43:06.000000Z,,,1970.0,,2023-12-12,75000.0,1.0,,,20038.0,980.0,1.0,,,,1.0,3.0,mobile,,,,,,,,,,False,19901,Delaware,Dover,-75.545612,39.197552,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9491336986,2958517329,sold,2023-08-09T19:32:03.000000Z,,,1999.0,,2023-12-08,505000.0,2.0,,1.0,43560.0,2570.0,3.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.636594,39.224017,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6685309395,2961516437,sold,2023-11-10T05:15:07.000000Z,,,2007.0,,2023-12-08,241000.0,2.0,,1.0,2420.0,1955.0,3.0,townhouse,,1.0,3.0,3.0,townhomes,,,,,,,,,,False,19904,Delaware,Dover,-75.5663,39.150876,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273617256,2960093977,sold,2023-09-29T04:15:46.000000Z,,,1984.0,,2023-12-08,217000.0,2.0,,1.0,5301.0,1360.0,3.0,townhouse,,,2.0,2.0,townhomes,,,,,,,,,,False,19904,Delaware,Dover,-75.541378,39.171459,True,True,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9774716745,2958404111,sold,2023-08-05T05:03:23.000000Z,,,2007.0,,2023-12-06,510000.0,3.0,,1.0,21970.0,4182.0,4.0,,,4.0,1.0,3.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.600649,39.133017,True,,True,True,True,,,,True,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357801772,2960305323,sold,2023-10-06T04:16:41.000000Z,,,1960.0,,2023-12-06,250000.0,1.0,,1.0,6822.0,2306.0,2.0,,,,2.0,3.0,single_family,,,,,False,,,,,False,19904,Delaware,Dover,-75.533238,39.127386,True,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5805893163,2959607575,sold,2023-09-12T21:39:58.000000Z,,,1900.0,,2023-12-06,280000.0,,,,2600.0,3088.0,,,,,,4.0,multi_family,,,,,,,,,,False,19901,Delaware,Dover,-75.528138,39.159745,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9104883568,2957098703,sold,2023-10-08T18:04:44.000000Z,,,1980.0,,2023-12-05,250000.0,2.0,,,43560.0,985.0,2.0,,,,1.0,3.0,single_family,,,,,False,,,,,False,19904,Delaware,Dover,-75.644311,39.186211,True,,,True,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5620324514,2959652322,sold,2023-09-14T04:15:24.000000Z,,,1981.0,,2023-12-05,115000.0,1.0,,1.0,,800.0,2.0,condo,,,3.0,2.0,condos,,,,,False,,,,,False,19904,Delaware,Dover,-75.562627,39.159729,True,,,,,True,,,,,,,,True,,,,,,True,True,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259706439,2942754683,sold,2022-05-05T06:14:51.000000Z,,,1978.0,,2023-12-01,290000.0,1.0,,1.0,12197.0,1770.0,2.0,,,1.0,2.0,4.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.565283,39.178155,True,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,True,,True,,True,,True,True,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5568560897,2960842027,sold,2023-10-24T23:24:29.000000Z,,,1985.0,,2023-11-30,149900.0,2.0,,,4792.0,1064.0,2.0,townhouse,,,2.0,3.0,townhomes,,,,,,,,,,False,19901,Delaware,Dover,-75.511237,39.17033,True,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292843165,2959041006,sold,2023-08-25T11:28:25.000000Z,,,2018.0,,2023-11-30,450000.0,2.0,,,10376.0,1943.0,2.0,,,2.0,1.0,2.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.579631,39.206302,True,,,True,True,,,,True,,,,,True,,,,,,True,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194900965,2959396754,sold,2023-09-06T04:08:28.000000Z,,,1930.0,,2023-11-30,283000.0,2.0,,1.0,9100.0,2200.0,3.0,,,,3.0,5.0,single_family,,,,,False,,,,,False,19904,Delaware,Dover,-75.523706,39.145022,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948641917,2960264373,sold,2023-10-05T03:59:04.000000Z,,,1951.0,,2023-11-30,231000.0,1.0,,,10220.0,1064.0,1.0,,,,1.0,3.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.513956,39.165561,True,,True,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9025673962,2958825673,sold,2023-08-18T04:18:31.000000Z,,,2021.0,,2023-11-30,585000.0,2.0,,1.0,27831.0,2770.0,3.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.540104,39.088578,True,,True,,True,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334113317,2960382258,sold,2023-10-09T17:52:16.000000Z,,,2013.0,,2023-11-30,300000.0,2.0,,,2600.0,1202.0,2.0,townhouse,,1.0,1.0,2.0,townhomes,,,,,,,,,,False,19901,Delaware,Dover,-75.548417,39.083564,True,,,True,True,,,,,,,,,True,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124450581,2960880817,sold,2023-10-26T04:15:14.000000Z,,,2015.0,,2023-11-30,455555.0,3.0,,,10800.0,3532.0,3.0,,,2.0,1.0,4.0,single_family,,,,,,,,,,False,19904,Delaware,Dover,-75.560993,39.145638,True,,True,True,True,,,,True,,,,,,,,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,True,,,,,,,True,,,,,,,,True,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6840693854,2960873711,sold,2023-10-25T21:48:04.000000Z,,,1989.0,,2023-11-30,390000.0,2.0,,1.0,10894.0,2300.0,3.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.527547,39.110878,True,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,True,,,,,True,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9053510595,2958296349,sold,2023-08-02T20:59:32.000000Z,,,2015.0,,2023-11-29,405000.0,2.0,,,7804.0,1794.0,2.0,,,2.0,1.0,3.0,single_family,,,,,False,,,,,False,19904,Delaware,Dover,-75.581463,39.205283,True,,,True,True,,,,True,,,,,True,,,,,,,,,,,,True,,,,True,,,,,,True,,,,True,,,,,,,,,True,,True,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,True,,True,True,,True,,,,,,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5763584946,2959615624,sold,2023-09-13T04:16:50.000000Z,,,2005.0,,2023-11-27,279000.0,1.0,,1.0,4497.0,1848.0,2.0,townhouse,,2.0,2.0,3.0,townhomes,,,,,False,,,,,False,19904,Delaware,Dover,-75.56203,39.154958,True,,,,True,,,,True,,,,,,,,,,,True,,,,,True,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9157613539,2960226429,sold,2023-10-04T03:59:24.000000Z,,,2007.0,,2023-11-22,319999.0,2.0,,1.0,3920.0,2081.0,3.0,townhouse,,1.0,2.0,3.0,townhomes,,,,,,,,,,False,19901,Delaware,Dover,-75.548559,39.082481,True,,,,True,,,,,,,,,True,,,,,,True,True,,,,True,,True,,,True,,True,,,,True,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444551212,2961496298,sold,2023-11-09T19:17:11.000000Z,,,1952.0,,2023-11-22,135500.0,2.0,,,11250.0,1126.0,2.0,,,,1.0,3.0,single_family,,,,,,,,,,False,19901,Delaware,Dover,-75.509855,39.166914,True,True,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3643344288,2959725169,sold,2023-09-15T21:15:15.000000Z,,,2004.0,,2023-12-29,315000.0,2.0,,1.0,15246.0,2298.0,3.0,,,2.0,2.0,3.0,single_family,,,,,False,,,,,False,46234,Indiana,Indianapolis,-86.346314,39.846078,True,,True,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3621895033,2960731646,sold,2023-10-20T14:30:29.000000Z,,,2003.0,,2023-12-27,385000.0,2.0,,,25265.0,2376.0,2.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,46239,Indiana,Indianapolis,-85.955319,39.75633,True,,True,,True,,,,True,,True,,,,,,,,,,,,,,True,,True,,,,True,,,,True,,True,,,,True,,True,,,,,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,True,,,,,,True,True,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,
3421931060,2960878772,sold,2023-10-26T01:32:35.000000Z,,,1986.0,,2023-12-22,161500.0,1.0,,1.0,2614.0,936.0,2.0,condo,,1.0,2.0,2.0,condos,,,,,False,,,,,False,46214,Indiana,Indianapolis,-86.286387,39.816283,True,,True,,True,,,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,True,,,,,True,,,,,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,True,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3006648843,2961572132,sold,2023-11-12T18:50:36.000000Z,,,2003.0,,2023-12-20,310000.0,2.0,,1.0,10890.0,3240.0,3.0,,,2.0,2.0,4.0,single_family,,,,,,,,,,False,46229,Indiana,Indianapolis,-85.971933,39.766487,,,True,,True,,,,True,,,,,True,,,True,,,,,,,,True,,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,True,True,,,,,,True,,,,,,,True,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
3186740622,2960679513,sold,2023-10-19T03:44:14.000000Z,,,2001.0,,2023-12-18,220000.0,2.0,,1.0,9583.0,1899.0,3.0,,,2.0,2.0,3.0,single_family,,,,,,,,,,False,46221,Indiana,Indianapolis,-86.265719,39.661575,True,,True,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4833837899,2961630179,sold,2023-11-14T16:27:46.000000Z,,,1954.0,,2023-12-16,75000.0,1.0,,,6970.0,1360.0,1.0,,,2.0,2.0,2.0,single_family,,,,,False,,,,,False,46218,Indiana,Indianapolis,-86.115265,39.791472,,,,,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
